molecule_chembl_id,canonical_smiles,standard_value,curated_smiles,pIC50,inchikey
CHEMBL2369932,CC/C=C/C[C@@H](C)[C@@H](O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)N(C)C=O)C(C)C)C(C)C)C(=O)N[C@@H](CC)C(=O)N1CCC[C@@H]1C,3500.0,CC/C=C/C[C@@H](C)[C@@H](O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)N(C)C=O)C(C)C)C(C)C)C(=O)N[C@@H](CC)C(=O)N1CCC[C@@H]1C,5.455931955649724,QEZQYLMWZKPKLK-AGBNYYFQSA-N
CHEMBL4754067,N#Cc1ccc(Nc2cc(Nc3cccc(O)c3)nc(-c3ccccc3)n2)cc1,3520.0,N#Cc1ccc(Nc2cc(Nc3cccc(O)c3)nc(-c3ccccc3)n2)cc1,5.453457336521869,VMGPVNFOVJEIAF-UHFFFAOYSA-N
CHEMBL4765209,CCCSc1nc2nc(C)cc(Nc3ccc(F)cc3)n2n1,3540.0,CCCSc1nc2nc(C)cc(Nc3ccc(F)cc3)n2n1,5.450996737974212,BPWYBJXBLUUWJK-UHFFFAOYSA-N
CHEMBL3233495,COc1ccc2c(c1)CC/C(=C\c1ccc3ccccc3c1)C2=O,3548.13,COc1ccc2c(c1)CC/C(=C\c1ccc3ccccc3c1)C2=O,5.450000476425332,LKPWFNAURUXANK-CPNJWEJPSA-N
CHEMBL5084681,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2cccnc2)cc2c1OCO2,3550.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2cccnc2)cc2c1OCO2,5.449771646944906,QCRVISUPKSBBMR-ZEQRLZLVSA-N
CHEMBL2059230,O=C(c1ccccc1)c1cccc(OCC(O)CN2CCCCC2)c1,3550.0,O=C(c1ccccc1)c1cccc(OCC(O)CN2CCCCC2)c1,5.449771646944906,MPTXJQOIMPAXMB-UHFFFAOYSA-N
CHEMBL4539310,CCCCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,3570.0,CCCCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,5.447331783887806,YGIMGQXXPNYGDY-ZHACJKMWSA-N
CHEMBL2074971,COc1ccc(CCNCCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,3600.0,COc1ccc(CCNCCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,5.443697499232712,JBERDSXBGRTWOG-UHFFFAOYSA-N
CHEMBL2042909,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCn1cc(CCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,3600.0,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCn1cc(CCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,5.443697499232712,UWMQUOWEVSCPFB-YCMCBJCHSA-N
CHEMBL4876875,COc1cc2ncnc(-c3c(-c4ccccc4)n(Cc4ccccc4Br)c4ccccc34)c2cc1OCCCN1CCOCC1,3600.0,COc1cc2ncnc(-c3c(-c4ccccc4)n(Cc4ccccc4Br)c4ccccc34)c2cc1OCCCN1CCOCC1,5.443697499232712,WSOJDUFWINGDJI-UHFFFAOYSA-N
CHEMBL5285476,COc1ccc2c3c([nH]c2c1)C(CC(C)C)N1C(=O)C(CCC(=O)OC(C)(C)C)NC(=O)C1C3,3630.0,COc1ccc2c3c([nH]c2c1)C(CC(C)C)N1C(=O)C(CCC(=O)OC(C)(C)C)NC(=O)C1C3,5.440093374963888,NXNRAECHCJZNRF-UHFFFAOYSA-N
CHEMBL4860718,Cc1ccc2cccc(S(=O)(=O)N3CCN(c4nccc5sccc45)CC3)c2n1,3640.0,Cc1ccc2cccc(S(=O)(=O)N3CCN(c4nccc5sccc45)CC3)c2n1,5.438898616350944,KLZSXJJLMWSGOR-UHFFFAOYSA-N
CHEMBL3770841,O=C(O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,3670.0,O=C(O)c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,5.43533393574791,QYJWXOYAPRIBLA-UHFFFAOYSA-N
CHEMBL207637,COC(=O)N1C2C3C4N(C(=O)OC)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,3800.0,COC(=O)N1C2C3C4N(C(=O)OC)C5C(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO,5.42021640338319,AGQNXHHKILGVSY-WDBWVQEKSA-N
CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,3800.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,5.42021640338319,AGOYDEPGAOXOCK-KCBOHYOISA-N
CHEMBL5291355,N#Cc1cn(C2CC2)c2c(N3CCN(CCc4c[nH]c5ccccc45)CC3)ncnc12,3850.0,N#Cc1cn(C2CC2)c2c(N3CCN(CCc4c[nH]c5ccccc45)CC3)ncnc12,5.414539270491499,PHGFMAYCTYWBIS-UHFFFAOYSA-N
CHEMBL3233500,COc1ccc2c(c1)C/C(=C\C=C\c1ccccc1OC)C2=O,3890.0,COc1ccc2c(c1)C/C(=C\C=C\c1ccccc1OC)C2=O,5.410050398674292,IKVGNOHVTJJKPX-TWPHAGSYSA-N
CHEMBL5284786,c1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12,3920.0,c1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12,5.406713932979542,LIZUKPPSELEOKS-UHFFFAOYSA-N
CHEMBL4456657,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(O)c1C,4000.0,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(O)c1C,5.3979400086720375,HZYIXHJGPMSMAU-BQYQJAHWSA-N
CHEMBL2420083,COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1OC,4000.0,COc1ccc(-c2cc(=O)c3ccc4ccccc4c3o2)cc1OC,5.3979400086720375,QDZQDIUUJDAORK-UHFFFAOYSA-N
CHEMBL2372500,CCCCCC[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4000.0,CCCCCC[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,5.3979400086720375,FAOPPOYNVNUOHA-REMHEBHHSA-N
CHEMBL2372488,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4000.0,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,5.3979400086720375,ZQGPFEDEFYLFJD-LKKRHUPJSA-N
CHEMBL4871513,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)cc1)CC2,4020.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)cc1)CC2,5.39577394691553,HULCXMVPGLDCBY-UHFFFAOYSA-N
CHEMBL3885018,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccccc3)n2)cc1OC,4030.0,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccccc3)n2)cc1OC,5.394694953858891,NUGUZUSIZDGDIO-UHFFFAOYSA-N
CHEMBL261632,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,4073.8,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,5.390000296157769,IPGHATJIKSKXQN-UHFFFAOYSA-N
CHEMBL4081141,Cc1cc(Nc2ccc(C(=O)O)cc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,4080.0,Cc1cc(Nc2ccc(C(=O)O)cc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,5.38933983691012,JWVPTYNJTNADOU-UHFFFAOYSA-N
CHEMBL3220343,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,4100.0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCCCCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,5.3872161432802645,SRQYGCFPSZBXOJ-ZLSIYFNSSA-N
CHEMBL471170,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3)cc1)CC2,4100.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3)cc1)CC2,5.3872161432802645,WQFANMYSSGNEFC-UHFFFAOYSA-N
CHEMBL4753180,Cc1cc(Nc2ccc(F)cc2)n2nc(SCC3CC3)nc2n1,4110.0,Cc1cc(Nc2ccc(F)cc2)n2nc(SCC3CC3)nc2n1,5.386158178123931,BNFNGKXOXONHJL-UHFFFAOYSA-N
CHEMBL5077013,COC1=C[C@]2(C[C@H]3CN(C(C)=O)[C@@H](Cc4ccccc4)CN3C2=O)OC1=O,4130.0,COC1=C[C@]2(C[C@H]3CN(C(C)=O)[C@@H](Cc4ccccc4)CN3C2=O)OC1=O,5.384049948343599,FIFJQKCGFISZSC-FTRWYGJKSA-N
CHEMBL3810327,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1,4150.0,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1,5.3819519032879075,AZATXQMZEYYVSP-FMIVXFBMSA-N
CHEMBL260896,COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,4168.69,COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,5.380000399499541,DFMNNXQUFBLCJT-UHFFFAOYSA-N
CHEMBL410897,Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,4168.69,Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,5.380000399499541,IOKHPPHEUBRUBT-UHFFFAOYSA-N
CHEMBL4792652,C=CCSc1nc2nc(C)cc(Nc3ccc(F)cc3)n2n1,4200.0,C=CCSc1nc2nc(C)cc(Nc3ccc(F)cc3)n2n1,5.376750709602099,ARKOWDAJNJDCSX-UHFFFAOYSA-N
CHEMBL3885364,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(SC)cc3)n2)cc1,4200.0,COc1ccc(C(=O)Nc2ccccc2-c2nnn(-c3ccc(SC)cc3)n2)cc1,5.376750709602099,LZLNMHPWWOLFIG-UHFFFAOYSA-N
CHEMBL4778332,Cc1cc(Nc2ccc(F)cc2)n2nc(SCCCc3ccccc3)nc2n1,4220.0,Cc1cc(Nc2ccc(F)cc2)n2nc(SCCCc3ccccc3)nc2n1,5.374687549038326,GQRMJFJUNABWOI-UHFFFAOYSA-N
CHEMBL209128,COc1ccc(CCN(C)CCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,4230.0,COc1ccc(CCN(C)CCN2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1OC,5.373659632624958,SQDWWHCSJBNTLV-UHFFFAOYSA-N
CHEMBL4794767,N#Cc1ccc(Nc2cc(NCc3ccncc3)nc(-c3ccccc3)n2)cc1,4260.0,N#Cc1ccc(Nc2cc(NCc3ccncc3)nc(-c3ccccc3)n2)cc1,5.370590400897281,PXHGGTUWGFIZHB-UHFFFAOYSA-N
CHEMBL2420087,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1OC,4270.0,COc1ccc(-c2oc3c(ccc4ccccc43)c(=O)c2O)cc1OC,5.369572124974976,QKKFAWYMSIFENP-UHFFFAOYSA-N
CHEMBL290635,CCCCCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,4300.0,CCCCCCC[C@H]1OC(=O)C[C@H](O)[C@H](Cc2ccccc2)N(C)C(=O)C(C)(C)OC(=O)[C@H]1C,5.366531544420414,DDBPETVFTOPHDM-XXTHSBEZSA-N
CHEMBL2372486,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4300.0,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@](O)(C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,5.366531544420414,CYIMASFXSXECJB-UPTAYYKHSA-N
CHEMBL3317922,COc1cc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,4340.0,COc1cc(C(=O)Nc2ccc(-c3cccnc3)cc2F)cc(OC)c1OC,5.36251027048749,FMGMPJRXARXLIY-UHFFFAOYSA-N
CHEMBL5094256,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2ccccc2)cc2c1OCO2,4360.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2C(=O)c2ccccc2)cc2c1OCO2,5.360513510731414,FAJQATXXQQHVIW-DQEYMECFSA-N
CHEMBL4800631,N#Cc1ccc(Nc2cc(NCc3ccccc3)nc(-c3ccccc3)n2)cc1,4470.0,N#Cc1ccc(Nc2cc(NCc3ccccc3)nc(-c3ccccc3)n2)cc1,5.349692476868063,JEDYSFDWUDWTJH-UHFFFAOYSA-N
CHEMBL5281162,N#Cc1cn(Cc2ccccc2)c2c(N3CCN(CCc4c[nH]c5ccccc45)CC3)ncnc12,4480.0,N#Cc1cn(Cc2ccccc2)c2c(N3CCN(CCc4c[nH]c5ccccc45)CC3)ncnc12,5.3487219860018556,QNOYANQUMZAJJD-UHFFFAOYSA-N
CHEMBL5171374,C[C@@H](O)[C@@H]1CCc2c3c4c(c(O)c(O)c(C[C@@H](O)CC(=O)O)c4n21)C(=O)C=C3,4490.0,C[C@@H](O)[C@@H]1CCc2c3c4c(c(O)c(O)c(C[C@@H](O)CC(=O)O)c4n21)C(=O)C=C3,5.347753658996677,FDYNSDOODQSYRY-LNLATYFQSA-N
CHEMBL2331726,COC(=O)c1ccc(-c2ccc(CN3CCc4ccccc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,4490.0,COC(=O)c1ccc(-c2ccc(CN3CCc4ccccc4C3)cc2)cc1NC(=O)c1ccc2ncccc2c1,5.347753658996677,AKAMCNVSSDZPIJ-UHFFFAOYSA-N
CHEMBL2042914,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCCCc1cn(CCCCCCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,4500.0,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCCCCCc1cn(CCCCCCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,5.346787486224656,KAILNJQNHIGTNA-VWTKTFGCSA-N
CHEMBL5090344,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2)cc(OC)c1O,4500.0,COc1cc(C[C@H]2CN(C(C)=O)[C@@H](Cc3ccccc3)CN2)cc(OC)c1O,5.346787486224656,PZFQCYWITYPTOJ-OALUTQOASA-N
CHEMBL658,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,4500.0,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,5.346787486224656,GGCSSNBKKAUURC-UHFFFAOYSA-N
CHEMBL4078066,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(OC(F)(F)F)cc3)nn1)CC2,4520.0,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3ccc(OC(F)(F)F)cc3)nn1)CC2,5.3448615651886175,HMFHTSHKRKYNII-UHFFFAOYSA-N
CHEMBL4744165,N#Cc1ccc(Nc2cc(Nc3ccc(O)cc3)nc(-c3ccccc3)n2)cc1,4540.0,N#Cc1ccc(Nc2cc(Nc3ccc(O)cc3)nc(-c3ccccc3)n2)cc1,5.342944147142896,BMKFGAHHGQXNGF-UHFFFAOYSA-N
CHEMBL2042910,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCc1cn(CCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,4600.0,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)CCCCc1cn(CCCCC(=O)O[C@H](c2ccnc3ccc(OC)cc23)[C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)nn1)c1ccnc2ccc(OC)cc12,5.337242168318426,HILQHFNEWSVDME-YCMCBJCHSA-N
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,4600.0,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,5.337242168318426,OGHNVEJMJSYVRP-UHFFFAOYSA-N
CHEMBL2372483,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4600.0,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,5.337242168318426,ZBAQVHCKEQZABY-QIDMXWRKSA-N
CHEMBL4462087,CCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,4690.0,CCc1c(OC)cc(OC)c(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c1O,5.328827157284917,KHQMQWXGMJHNEF-CMDGGOBGSA-N
CHEMBL2372471,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4700.0,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](C)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,5.327902142064283,VEIFOKPPVMYRRZ-AEKHNAAVSA-N
CHEMBL623,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,4700.0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,5.327902142064283,VRBKIVRKKCLPHA-UHFFFAOYSA-N
CHEMBL4530796,N#Cc1ccc(Nc2cc(-c3ccccc3)nc3ccccc23)cc1,4740.0,N#Cc1ccc(Nc2cc(-c3ccccc3)nc3ccccc23)cc1,5.324221658325915,YDIZFRBIKCDJDU-UHFFFAOYSA-N
CHEMBL5414246,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc3n1Cc1ccccc1C(F)(F)F)CC2,4761.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccc(NC(=O)c5ccc(Cl)cc5)cc4)ccc3n1Cc1ccccc1C(F)(F)F)CC2,5.32230181852549,RJQXSOGJDNKTTO-UHFFFAOYSA-N
CHEMBL4071162,COc1cccc(Nc2nc(-c3cccnc3)nc3ccccc23)c1,4780.0,COc1cccc(Nc2nc(-c3cccnc3)nc3ccccc23)c1,5.320572103387881,GGNCXDZSPQUNOD-UHFFFAOYSA-N
CHEMBL1790675,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O,4790.0,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O,5.319664486585436,DAYPZACBUSYCEQ-GSHCQLSTSA-N
CHEMBL269137,CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,4800.0,CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H]1C,5.318758762624412,NJNAHFYVTBZQHU-LFFUDGMSSA-N
CHEMBL5402786,COc1ccc(-c2coc3c4c(cc(O)c3c2=O)OC(=O)C[C@H]4c2ccc(OCc3nccn3C)c(OC)c2)cc1OC,4800.0,COc1ccc(-c2coc3c4c(cc(O)c3c2=O)OC(=O)C[C@H]4c2ccc(OCc3nccn3C)c(OC)c2)cc1OC,5.318758762624412,RLICPEOQCJBSLS-IBGZPJMESA-N
CHEMBL4434808,Cc1nc2cc(NC(=O)C3CCCN(c4cc(-n5cccn5)ncn4)C3)ccc2s1,4830.0,Cc1nc2cc(NC(=O)C3CCCN(c4cc(-n5cccn5)ncn4)C3)ccc2s1,5.316052869248487,YVMMSDYPZRTEQW-UHFFFAOYSA-N
CHEMBL4435080,COc1ccc(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(OC)c1,4900.0,COc1ccc(C(=O)/C=C/c2cccc(N3CCNCC3)c2)c(OC)c1,5.309803919971486,OMYLBRKGEZTMGC-RMKNXTFCSA-N
CHEMBL5431776,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccccc4)ccc3[nH]1)CC2,4934.0,COc1cc2c(cc1OC)CN(C(=O)c1cc3cc(-c4ccccc4)ccc3[nH]1)CC2,5.306800854846283,FKEWNNFCGXSKRD-UHFFFAOYSA-N
CHEMBL5394140,COC(=O)C[C@@H](c1ccc(-c2cc(C(=O)O)ccc2Cl)o1)c1oc(CN2CCN(c3ccc(OC)cc3)CC2)cc(=O)c1O,4990.0,COC(=O)C[C@@H](c1ccc(-c2cc(C(=O)O)ccc2Cl)o1)c1oc(CN2CCN(c3ccc(OC)cc3)CC2)cc(=O)c1O,5.30189945437661,GAIKJOGQIJBQEV-DEOSSOPVSA-N
CHEMBL4764366,N#Cc1c(Nc2cccc(Cl)c2)nc(SCC(=O)NC(=O)Nc2ccccn2)nc1-c1ccccc1,5000.0,N#Cc1c(Nc2cccc(Cl)c2)nc(SCC(=O)NC(=O)Nc2ccccn2)nc1-c1ccccc1,5.301029995663981,ARTOQDWYVJQZST-UHFFFAOYSA-N
CHEMBL5281538,c1ccc(N2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)nc1,5000.0,c1ccc(N2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)nc1,5.301029995663981,ASWRPDYMCAZWTN-UHFFFAOYSA-N
